,date,location,mintemp,maxtemp,rainfall,humidity9am,humidity3pm,pressure9am,pressure3pm,temp9am,temp3pm,raintomorrow_offset1day,labels
12600,2013-09-07,SydneyAirport,15.8,32.4,0.0,51.0,74.0,1022.3,1017.9,21.7,21.6,0,2
12601,2013-09-08,SydneyAirport,16.9,21.9,0.0,81.0,76.0,1026.2,1023.1,17.1,18.3,0,2
12602,2013-09-09,SydneyAirport,15.9,26.8,0.0,65.0,62.0,1020.7,1013.7,20.8,23.3,0,2
12603,2013-09-10,SydneyAirport,20.0,33.6,0.0,27.0,9.0,1004.8,1000.3,26.8,31.6,0,2
12604,2013-09-11,SydneyAirport,12.8,25.8,0.0,33.0,22.0,1011.9,1008.7,17.9,23.1,0,2
12605,2013-09-12,SydneyAirport,11.4,24.7,0.0,36.0,19.0,1015.4,1010.3,18.0,23.5,0,2
12606,2013-09-13,SydneyAirport,9.4,18.9,0.0,65.0,44.0,1021.9,1018.0,14.6,16.8,0,2
12607,2013-09-14,SydneyAirport,14.1,21.2,6.2,67.0,74.0,1011.1,1009.4,18.7,17.9,1,2
12608,2013-09-15,SydneyAirport,12.5,19.8,0.8,81.0,59.0,1018.4,1016.3,16.0,18.5,0,2
12609,2013-09-16,SydneyAirport,15.1,18.1,0.2,79.0,90.0,1016.1,1010.2,16.3,16.4,0,2
12610,2013-09-17,SydneyAirport,15.4,24.4,62.2,69.0,35.0,1000.5,997.9,18.1,22.8,1,2
12611,2013-09-18,SydneyAirport,15.6,26.1,0.4,43.0,20.0,1001.8,999.9,20.7,25.5,0,2
12612,2013-09-19,SydneyAirport,14.1,24.7,0.0,39.0,12.0,1005.7,1003.0,18.1,23.8,0,2
12613,2013-09-20,SydneyAirport,12.2,22.6,0.0,28.0,28.0,1007.9,1006.8,18.7,18.0,0,2
12614,2013-09-21,SydneyAirport,10.6,20.4,0.0,44.0,40.0,1014.9,1012.3,17.1,19.1,0,2
12615,2013-09-24,SydneyAirport,17.0,30.4,0.0,28.0,24.0,1003.9,1000.2,23.7,29.0,0,2
12616,2013-09-25,SydneyAirport,14.9,30.7,0.0,35.0,27.0,1009.6,1005.5,24.0,28.5,0,2
12617,2013-09-26,SydneyAirport,15.7,32.9,0.0,23.0,13.0,1002.4,1005.8,27.4,26.4,0,2
12618,2013-09-27,SydneyAirport,14.0,21.7,0.0,30.0,32.0,1019.9,1016.5,17.3,20.1,0,2
12619,2013-09-28,SydneyAirport,11.5,30.4,0.0,33.0,7.0,1010.9,1005.3,20.2,28.8,0,2
12620,2013-09-29,SydneyAirport,14.5,22.3,0.0,32.0,29.0,1017.4,1014.8,18.5,21.1,0,2
12621,2013-09-30,SydneyAirport,12.6,29.2,0.0,42.0,21.0,1016.4,1010.2,20.5,28.7,0,2
12622,2013-10-01,SydneyAirport,17.2,33.6,0.0,26.0,27.0,1003.2,1005.1,25.6,27.1,0,2
12623,2013-10-02,SydneyAirport,12.3,27.8,0.0,27.0,15.0,1015.4,1007.3,19.0,27.1,0,2
12624,2013-10-03,SydneyAirport,14.8,17.8,0.0,36.0,45.0,1011.0,1014.4,17.5,16.7,0,2
12625,2013-10-04,SydneyAirport,9.8,18.8,1.0,48.0,38.0,1022.5,1019.3,15.3,18.5,0,2
12626,2013-10-05,SydneyAirport,9.9,28.6,0.0,48.0,24.0,1016.5,1010.1,17.9,27.4,0,2
12627,2013-10-06,SydneyAirport,13.8,32.7,0.0,38.0,13.0,1010.5,1004.5,20.6,30.5,0,2
12628,2013-10-07,SydneyAirport,16.0,19.7,0.0,68.0,59.0,1011.3,1010.9,17.2,18.0,0,2
12629,2013-10-08,SydneyAirport,14.5,20.0,1.2,67.0,60.0,1014.1,1016.0,16.6,17.5,1,2
12630,2013-10-09,SydneyAirport,11.5,29.5,0.0,51.0,25.0,1019.0,1012.7,17.8,28.4,0,2
12631,2013-10-10,SydneyAirport,17.1,37.8,0.0,12.0,3.0,1009.2,1002.9,28.0,37.2,0,2
12632,2013-10-11,SydneyAirport,16.9,22.2,0.0,64.0,45.0,1013.3,1012.7,18.0,21.7,0,2
12633,2013-10-12,SydneyAirport,14.4,26.8,0.0,63.0,56.0,1015.9,1009.4,18.8,24.1,0,2
12634,2013-10-13,SydneyAirport,17.6,36.2,0.0,42.0,3.0,1001.9,996.1,24.7,34.2,0,2
12635,2013-10-14,SydneyAirport,13.2,17.7,3.4,46.0,43.0,1014.6,1014.9,14.3,16.6,1,2
12636,2013-10-15,SydneyAirport,9.7,24.8,0.0,38.0,32.0,1022.6,1018.4,15.3,20.7,0,2
12637,2013-10-16,SydneyAirport,12.0,28.5,0.0,26.0,23.0,1018.8,1012.2,19.9,26.7,0,2
12638,2013-10-17,SydneyAirport,17.0,33.9,0.0,18.0,3.0,1005.3,1002.9,27.2,32.6,0,2
12639,2013-10-18,SydneyAirport,13.2,20.9,0.0,40.0,42.0,1025.8,1025.1,17.2,19.5,0,2
12640,2013-10-19,SydneyAirport,12.6,23.8,0.0,49.0,35.0,1028.1,1024.3,18.3,22.0,0,2
12641,2013-10-20,SydneyAirport,15.4,28.3,0.0,62.0,51.0,1021.5,1016.0,21.2,25.1,0,2
12642,2013-10-21,SydneyAirport,16.8,32.5,0.0,51.0,28.0,1016.1,1011.4,22.1,31.6,0,2
12643,2013-10-22,SydneyAirport,19.1,27.6,0.0,75.0,73.0,1016.2,1012.0,20.6,23.2,0,2
12644,2013-10-23,SydneyAirport,20.2,33.7,3.8,43.0,11.0,1004.5,1002.3,27.4,32.6,1,2
12645,2013-10-24,SydneyAirport,16.7,23.7,0.0,38.0,20.0,1011.9,1013.3,19.6,21.0,0,2
12646,2013-10-25,SydneyAirport,11.4,25.1,0.0,27.0,28.0,1023.3,1019.0,16.1,20.0,0,2
12647,2013-10-26,SydneyAirport,12.8,22.1,0.0,31.0,41.0,1021.0,1019.3,17.2,21.3,0,2
12648,2013-10-27,SydneyAirport,14.5,23.1,0.0,50.0,47.0,1022.4,1020.7,20.1,20.6,0,2
12649,2013-10-28,SydneyAirport,16.1,23.3,1.2,80.0,63.0,1019.5,1014.4,19.1,21.7,1,2
12650,2013-10-29,SydneyAirport,16.9,24.3,5.2,71.0,74.0,1006.5,1008.5,20.3,18.5,1,2
12651,2013-10-30,SydneyAirport,13.0,20.9,0.6,62.0,49.0,1019.7,1018.3,16.5,19.4,0,2
12652,2013-10-31,SydneyAirport,16.4,24.1,0.0,52.0,54.0,1021.9,1019.4,20.1,21.1,0,2
12653,2013-11-01,SydneyAirport,16.9,23.2,0.0,60.0,54.0,1023.7,1020.1,18.8,21.8,0,2
12654,2013-11-02,SydneyAirport,16.3,30.8,0.0,63.0,41.0,1018.0,1012.2,20.7,28.3,0,2
12655,2013-11-03,SydneyAirport,18.6,34.9,0.0,32.0,10.0,1010.1,1006.4,25.6,33.5,0,2
12656,2013-11-04,SydneyAirport,14.8,18.4,0.0,52.0,51.0,1022.6,1023.8,15.4,17.1,0,2
12657,2013-11-05,SydneyAirport,13.3,19.9,0.0,63.0,56.0,1028.1,1026.7,15.9,17.9,0,2
12658,2013-11-06,SydneyAirport,11.9,23.7,0.0,48.0,44.0,1024.2,1019.2,19.1,21.4,0,2
12659,2013-11-07,SydneyAirport,15.9,30.3,0.0,53.0,39.0,1017.0,1011.7,21.6,28.2,0,2
12660,2013-11-08,SydneyAirport,19.1,34.0,0.0,36.0,41.0,1010.8,1005.7,26.4,28.1,0,2
12661,2013-11-09,SydneyAirport,21.4,31.8,0.4,35.0,38.0,1006.2,1006.8,26.9,27.4,0,2
12662,2013-11-10,SydneyAirport,15.5,20.0,2.2,89.0,59.0,1017.4,1017.3,15.8,18.9,1,2
12663,2013-11-11,SydneyAirport,14.7,18.8,20.8,93.0,91.0,1018.2,1016.4,15.5,16.9,1,2
12664,2013-11-14,SydneyAirport,16.9,28.6,0.0,27.0,36.0,1014.3,1011.4,21.9,23.4,0,2
12665,2013-11-15,SydneyAirport,16.4,23.0,0.0,69.0,68.0,1015.8,1015.0,20.5,20.2,0,2
12666,2013-11-16,SydneyAirport,14.5,21.2,80.4,75.0,79.0,1016.1,1014.8,18.1,18.9,1,2
12667,2013-11-17,SydneyAirport,15.3,18.6,11.2,86.0,79.0,1015.5,1014.4,16.1,17.3,1,2
12668,2013-11-18,SydneyAirport,14.9,19.6,13.6,83.0,97.0,1013.4,1010.6,17.1,17.7,1,2
12669,2013-11-19,SydneyAirport,16.1,24.1,15.8,80.0,57.0,1011.5,1010.5,19.3,22.8,1,2
12670,2013-11-20,SydneyAirport,17.0,26.7,0.0,72.0,55.0,1012.4,1010.6,21.1,25.2,0,2
12671,2013-11-21,SydneyAirport,19.6,27.1,0.0,61.0,49.0,1012.7,1010.2,24.1,26.3,0,2
12672,2013-11-22,SydneyAirport,20.1,25.9,2.2,74.0,61.0,1009.2,1006.5,21.8,23.1,1,2
12673,2013-11-23,SydneyAirport,17.8,24.9,10.2,69.0,72.0,1005.7,1003.1,22.7,22.0,1,2
12674,2013-11-24,SydneyAirport,17.3,23.1,0.4,64.0,50.0,1006.3,1005.2,19.8,21.8,0,2
12675,2013-11-25,SydneyAirport,16.3,22.0,0.0,63.0,77.0,1008.2,1009.1,19.9,19.4,0,2
12676,2013-11-26,SydneyAirport,15.8,21.1,0.4,62.0,51.0,1016.7,1016.6,17.6,20.2,0,2
12677,2013-11-27,SydneyAirport,14.2,24.1,0.0,46.0,45.0,1018.2,1014.7,20.5,22.6,0,2
12678,2013-11-28,SydneyAirport,17.3,29.3,0.0,55.0,45.0,1011.6,1004.6,22.9,27.6,0,2
12679,2013-11-29,SydneyAirport,19.6,20.7,0.0,76.0,82.0,1005.9,1009.0,20.5,17.0,0,2
12680,2013-11-30,SydneyAirport,14.4,21.6,8.4,64.0,56.0,1018.8,1019.7,18.2,19.8,1,2
12681,2013-12-01,SydneyAirport,14.3,23.2,0.0,66.0,47.0,1025.1,1024.4,19.4,21.1,0,2
12682,2013-12-02,SydneyAirport,17.0,25.6,0.0,41.0,39.0,1022.5,1019.4,22.0,25.0,0,2
12683,2013-12-03,SydneyAirport,16.4,26.4,0.0,47.0,41.0,1017.7,1013.3,22.8,25.7,0,2
12684,2013-12-04,SydneyAirport,17.4,29.1,0.0,52.0,52.0,1006.1,1000.4,24.0,26.7,0,2
12685,2013-12-05,SydneyAirport,18.7,27.5,3.4,87.0,29.0,997.0,997.5,20.6,20.5,1,2
12686,2013-12-06,SydneyAirport,13.1,21.8,0.0,33.0,34.0,1011.7,1013.5,17.1,21.0,0,2
12687,2013-12-07,SydneyAirport,14.0,25.6,0.0,34.0,33.0,1020.5,1018.3,20.7,24.1,0,2
12688,2013-12-08,SydneyAirport,17.3,27.6,0.0,55.0,35.0,1019.1,1013.4,22.4,26.2,0,2
12689,2013-12-09,SydneyAirport,20.0,32.0,0.0,48.0,39.0,1009.2,1003.8,25.6,29.7,0,2
12690,2013-12-10,SydneyAirport,24.1,34.4,0.0,30.0,37.0,1002.5,1002.8,29.8,29.1,0,2
12691,2013-12-11,SydneyAirport,17.6,29.4,0.0,31.0,32.0,1009.8,1004.7,22.9,26.2,0,2
12692,2013-12-12,SydneyAirport,19.7,27.0,0.0,64.0,56.0,1012.0,1009.8,21.6,24.4,0,2
12693,2013-12-13,SydneyAirport,19.2,28.9,0.0,70.0,53.0,1012.5,1009.9,23.0,27.2,0,2
12694,2013-12-14,SydneyAirport,20.8,24.9,0.0,75.0,59.0,1014.9,1015.4,21.8,23.3,0,2
12695,2013-12-15,SydneyAirport,18.3,24.3,6.2,84.0,70.0,1018.7,1017.1,20.1,22.7,1,2
12696,2013-12-16,SydneyAirport,18.4,25.1,23.0,92.0,59.0,1020.8,1019.1,18.6,24.4,1,2
12697,2013-12-17,SydneyAirport,18.6,27.7,7.8,52.0,41.0,1021.6,1019.3,24.3,26.5,1,2
12698,2013-12-18,SydneyAirport,20.0,26.3,0.0,53.0,50.0,1024.1,1022.8,25.0,25.1,0,2
12699,2013-12-19,SydneyAirport,19.9,27.8,0.0,54.0,51.0,1022.4,1018.6,24.6,26.5,0,2
12700,2013-12-20,SydneyAirport,21.1,37.8,0.0,53.0,33.0,1016.1,1011.1,27.0,33.5,0,2
12701,2013-12-21,SydneyAirport,21.4,26.3,0.0,72.0,79.0,1016.8,1015.6,23.1,23.1,0,2
12702,2013-12-22,SydneyAirport,21.4,31.2,0.0,64.0,56.0,1012.6,1008.2,26.0,29.8,0,2
12703,2013-12-23,SydneyAirport,21.5,36.6,0.0,73.0,30.0,1007.3,1004.2,25.8,33.2,0,2
12704,2013-12-24,SydneyAirport,18.8,21.5,0.0,59.0,66.0,1018.4,1018.7,20.7,20.7,0,2
12705,2013-12-25,SydneyAirport,18.1,21.5,0.4,91.0,89.0,1019.3,1016.5,18.9,20.9,0,2
12706,2013-12-26,SydneyAirport,18.6,25.0,15.8,84.0,60.0,1012.5,1010.7,21.0,24.0,1,2
12707,2013-12-27,SydneyAirport,17.9,25.8,1.2,75.0,61.0,1012.5,1011.0,21.8,24.2,1,2
12708,2013-12-28,SydneyAirport,18.7,27.6,0.0,60.0,50.0,1012.3,1007.6,22.8,26.9,0,2
12709,2013-12-29,SydneyAirport,20.2,22.9,0.0,71.0,59.0,1009.4,1013.1,20.5,21.0,0,2
12710,2013-12-30,SydneyAirport,18.4,25.6,0.0,48.0,43.0,1015.4,1011.7,22.1,24.7,0,2
12711,2013-12-31,SydneyAirport,18.0,30.2,0.0,56.0,51.0,1013.3,1011.1,23.2,25.7,0,2
12712,2014-01-01,SydneyAirport,19.6,28.1,0.0,62.0,55.0,1014.7,1011.2,24.1,26.1,0,2
12713,2014-01-02,SydneyAirport,22.3,36.8,0.0,71.0,62.0,1003.7,1002.5,25.6,26.2,0,2
12714,2014-01-03,SydneyAirport,20.5,28.3,0.4,60.0,45.0,1005.2,999.8,23.1,26.9,0,2
12715,2014-01-04,SydneyAirport,20.2,26.3,0.0,67.0,51.0,1003.4,1002.5,21.9,24.7,0,2
12716,2014-01-05,SydneyAirport,20.3,29.0,0.0,58.0,55.0,1010.5,1005.4,24.5,28.2,0,2
12717,2014-01-06,SydneyAirport,20.2,30.6,0.0,33.0,27.0,1009.0,1007.5,23.9,26.6,0,2
12718,2014-01-07,SydneyAirport,17.6,22.4,0.0,64.0,59.0,1018.3,1019.3,19.8,20.7,0,2
12719,2014-01-08,SydneyAirport,16.9,22.5,0.2,75.0,67.0,1023.9,1022.6,18.2,19.8,0,2
12720,2014-01-09,SydneyAirport,18.0,24.0,0.2,39.0,46.0,1024.4,1023.1,22.5,23.1,0,2
12721,2014-01-10,SydneyAirport,18.7,27.8,0.6,88.0,53.0,1022.3,1019.6,20.6,24.9,0,2
12722,2014-01-11,SydneyAirport,19.7,31.9,0.0,60.0,41.0,1018.7,1014.3,25.0,30.4,0,2
12723,2014-01-12,SydneyAirport,21.0,27.9,0.0,80.0,65.0,1017.8,1017.0,23.5,26.3,0,2
12724,2014-01-13,SydneyAirport,20.1,26.1,0.0,69.0,51.0,1022.1,1020.1,21.9,25.0,0,2
12725,2014-01-14,SydneyAirport,19.8,29.7,0.0,55.0,41.0,1022.2,1019.4,24.1,28.0,0,2
12726,2014-01-15,SydneyAirport,21.5,31.3,0.0,55.0,45.0,1021.6,1017.8,26.7,30.1,0,2
12727,2014-01-16,SydneyAirport,21.8,30.8,0.0,61.0,51.0,1019.1,1016.5,25.7,28.9,0,2
12728,2014-01-17,SydneyAirport,21.4,30.8,0.0,61.0,46.0,1016.6,1013.9,25.6,29.6,0,2
12729,2014-01-18,SydneyAirport,20.4,31.8,0.0,60.0,41.0,1012.6,1009.0,25.4,30.7,0,2
12730,2014-01-19,SydneyAirport,20.3,25.5,0.0,83.0,84.0,1010.2,1009.1,22.9,23.5,0,2
12731,2014-01-20,SydneyAirport,21.4,26.2,0.2,83.0,80.0,1009.4,1008.2,22.8,23.4,0,2
12732,2014-01-21,SydneyAirport,19.6,25.4,2.2,77.0,64.0,1010.4,1008.0,21.4,24.7,1,2
12733,2014-01-22,SydneyAirport,19.5,23.5,3.4,73.0,67.0,1017.8,1020.0,21.7,21.5,1,2
12734,2014-01-23,SydneyAirport,19.7,26.0,0.4,55.0,45.0,1023.3,1020.9,23.0,25.0,0,2
12735,2014-01-24,SydneyAirport,20.0,28.4,0.0,65.0,53.0,1014.0,1007.5,24.6,28.2,0,2
12736,2014-01-25,SydneyAirport,19.5,22.9,3.4,75.0,49.0,1012.2,1014.9,21.0,21.9,1,2
12737,2014-01-26,SydneyAirport,16.6,22.8,0.8,79.0,44.0,1023.9,1024.2,18.3,21.6,0,2
12738,2014-01-27,SydneyAirport,17.0,27.3,0.0,52.0,41.0,1024.4,1022.1,22.1,26.7,0,2
12739,2014-01-28,SydneyAirport,19.8,28.7,0.0,40.0,44.0,1021.4,1018.2,25.3,27.6,0,2
12740,2014-01-29,SydneyAirport,20.8,30.9,0.0,62.0,42.0,1017.0,1013.7,25.5,29.1,0,2
12741,2014-01-30,SydneyAirport,20.7,30.4,0.0,50.0,35.0,1020.0,1016.6,25.6,29.3,0,2
12742,2014-01-31,SydneyAirport,19.4,30.5,0.0,47.0,35.0,1015.0,1011.7,25.7,29.9,0,2
12743,2014-02-01,SydneyAirport,20.8,27.8,0.0,81.0,63.0,1015.3,1012.7,22.4,26.6,0,2
12744,2014-02-02,SydneyAirport,22.1,29.7,0.0,63.0,43.0,1015.6,1014.5,25.4,28.6,0,2
12745,2014-02-03,SydneyAirport,21.9,30.1,0.0,52.0,38.0,1015.6,1011.8,25.2,29.1,0,2
12746,2014-02-04,SydneyAirport,20.5,25.4,0.0,70.0,89.0,1017.2,1019.6,24.2,19.1,0,2
12747,2014-02-05,SydneyAirport,18.4,23.6,0.8,62.0,53.0,1024.1,1022.5,19.4,20.9,0,2
12748,2014-02-06,SydneyAirport,17.3,24.3,0.4,63.0,47.0,1020.5,1017.8,19.6,22.5,0,2
12749,2014-02-07,SydneyAirport,15.9,27.7,0.0,58.0,44.0,1017.7,1015.0,20.8,25.9,0,2
12750,2014-02-08,SydneyAirport,19.2,29.8,0.0,58.0,38.0,1018.1,1016.0,23.9,28.2,0,2
12751,2014-02-09,SydneyAirport,20.7,30.7,0.0,68.0,41.0,1018.9,1015.3,23.7,29.8,0,2
12752,2014-02-10,SydneyAirport,20.1,23.5,0.2,85.0,69.0,1019.6,1017.6,20.5,23.0,0,2
12753,2014-02-11,SydneyAirport,20.0,26.0,0.0,79.0,77.0,1017.8,1014.9,21.4,23.3,0,2
12754,2014-02-12,SydneyAirport,20.7,28.0,0.0,76.0,59.0,1016.5,1015.5,23.9,27.0,0,2
12755,2014-02-13,SydneyAirport,21.4,29.8,1.2,60.0,44.0,1015.1,1011.2,25.8,29.3,1,2
12756,2014-02-14,SydneyAirport,21.6,25.7,0.0,72.0,76.0,1008.2,1006.4,23.4,23.1,0,2
12757,2014-02-15,SydneyAirport,21.2,27.1,2.6,87.0,79.0,1003.6,999.3,22.6,24.4,1,2
12758,2014-02-16,SydneyAirport,22.3,24.4,4.6,91.0,92.0,999.4,1001.4,22.9,21.4,1,2
12759,2014-02-17,SydneyAirport,18.3,25.3,17.4,90.0,56.0,1013.6,1013.6,19.2,23.6,1,2
12760,2014-02-18,SydneyAirport,19.1,25.1,0.0,73.0,68.0,1013.1,1009.8,21.1,23.7,0,2
12761,2014-02-19,SydneyAirport,21.0,29.3,0.0,79.0,91.0,1004.8,1002.2,24.2,24.2,0,2
12762,2014-02-20,SydneyAirport,20.5,27.8,24.6,45.0,39.0,1007.6,1008.0,22.4,25.6,1,2
12763,2014-02-21,SydneyAirport,18.4,25.5,0.0,30.0,56.0,1016.0,1015.9,21.0,23.5,0,2
12764,2014-02-22,SydneyAirport,18.9,24.3,0.0,83.0,63.0,1020.5,1019.3,19.7,22.3,0,2
12765,2014-02-23,SydneyAirport,19.3,24.4,0.0,55.0,60.0,1023.4,1022.1,21.4,23.0,0,2
12766,2014-02-24,SydneyAirport,19.7,27.0,0.0,67.0,54.0,1020.7,1018.0,21.7,25.6,0,2
12767,2014-02-25,SydneyAirport,20.0,28.9,0.0,67.0,41.0,1017.9,1013.4,24.1,28.4,0,2
12768,2014-02-26,SydneyAirport,20.6,34.9,0.0,58.0,33.0,1011.8,1009.8,25.0,32.1,0,2
12769,2014-02-27,SydneyAirport,20.3,21.8,6.2,90.0,83.0,1017.3,1019.2,21.3,20.7,1,2
12770,2014-02-28,SydneyAirport,19.4,21.9,0.0,89.0,64.0,1022.9,1022.5,19.4,21.6,0,2
12771,2014-03-01,SydneyAirport,18.6,23.8,8.8,94.0,66.0,1020.6,1019.2,19.5,23.2,1,2
12772,2014-03-02,SydneyAirport,18.0,23.8,4.2,88.0,86.0,1020.3,1020.6,19.8,20.9,1,2
12773,2014-03-03,SydneyAirport,19.2,24.9,0.2,79.0,86.0,1024.9,1024.7,21.3,21.4,0,2
12774,2014-03-04,SydneyAirport,19.3,26.3,4.8,68.0,68.0,1026.1,1023.7,22.7,23.9,1,2
12775,2014-03-05,SydneyAirport,18.4,30.7,0.0,68.0,47.0,1018.6,1013.7,22.5,29.6,0,2
12776,2014-03-06,SydneyAirport,19.6,24.3,12.0,82.0,71.0,1018.6,1018.5,21.4,23.5,1,2
12777,2014-03-07,SydneyAirport,19.4,28.1,0.2,70.0,55.0,1020.3,1018.5,23.1,26.7,0,2
12778,2014-03-08,SydneyAirport,21.0,28.6,0.0,82.0,62.0,1022.7,1021.5,22.3,25.3,0,2
12779,2014-03-09,SydneyAirport,20.0,28.2,0.2,63.0,45.0,1023.5,1020.9,24.2,26.8,0,2
12780,2014-03-10,SydneyAirport,21.8,29.5,0.0,61.0,43.0,1023.4,1021.4,24.9,27.7,0,2
12781,2014-03-11,SydneyAirport,19.9,28.7,0.0,62.0,42.0,1023.5,1021.2,24.3,27.3,0,2
12782,2014-03-12,SydneyAirport,19.8,28.6,0.0,65.0,49.0,1018.3,1015.5,22.6,27.1,0,2
12783,2014-03-13,SydneyAirport,18.3,24.7,30.6,82.0,73.0,1020.5,1018.5,19.6,22.4,1,2
12784,2014-03-14,SydneyAirport,18.8,28.6,0.0,65.0,49.0,1018.3,1014.6,24.2,25.9,0,2
12785,2014-03-15,SydneyAirport,20.8,28.3,0.0,64.0,53.0,1013.0,1008.2,23.2,27.2,0,2
12786,2014-03-16,SydneyAirport,19.4,29.3,9.6,52.0,63.0,1005.4,1004.5,25.0,24.6,1,2
12787,2014-03-17,SydneyAirport,15.3,28.0,3.8,47.0,22.0,1016.9,1015.0,18.8,27.7,1,2
12788,2014-03-18,SydneyAirport,16.2,30.8,0.0,51.0,29.0,1020.9,1018.6,21.7,28.6,0,2
12789,2014-03-19,SydneyAirport,18.6,25.5,0.0,76.0,71.0,1023.9,1023.6,22.2,24.2,0,2
12790,2014-03-22,SydneyAirport,18.6,30.0,0.0,68.0,51.0,1017.8,1014.1,23.5,27.4,0,2
12791,2014-03-23,SydneyAirport,20.0,29.1,1.4,81.0,56.0,1017.7,1013.2,21.5,28.5,1,2
12792,2014-03-24,SydneyAirport,20.1,22.6,0.0,85.0,92.0,1016.5,1015.4,20.3,18.3,0,2
12793,2014-03-25,SydneyAirport,16.8,25.4,40.0,76.0,70.0,1019.9,1019.8,21.2,24.4,1,2
12794,2014-03-26,SydneyAirport,20.2,25.6,0.2,92.0,76.0,1022.6,1021.2,21.6,24.6,0,2
12795,2014-03-27,SydneyAirport,20.4,23.3,22.8,87.0,70.0,1022.3,1020.1,22.2,21.4,1,2
12796,2014-03-28,SydneyAirport,17.9,25.4,6.4,87.0,63.0,1016.9,1013.4,19.1,24.9,1,2
12797,2014-03-29,SydneyAirport,18.8,23.5,1.2,78.0,71.0,1015.4,1015.1,21.0,22.5,1,2
12798,2014-03-30,SydneyAirport,19.5,25.1,0.0,78.0,67.0,1020.1,1019.3,21.7,24.4,0,2
12799,2014-03-31,SydneyAirport,17.8,24.9,2.8,75.0,61.0,1022.3,1019.6,21.0,24.1,1,2
12800,2014-04-01,SydneyAirport,17.7,28.5,0.0,74.0,48.0,1019.6,1017.1,21.6,27.1,0,2
12801,2014-04-02,SydneyAirport,18.7,28.1,0.0,80.0,60.0,1017.7,1014.3,21.0,26.1,0,2
12802,2014-04-03,SydneyAirport,19.6,28.9,0.0,76.0,57.0,1017.3,1014.7,22.6,27.2,0,2
12803,2014-04-04,SydneyAirport,19.7,21.5,0.2,86.0,86.0,1018.4,1016.6,20.0,20.0,0,2
12804,2014-04-05,SydneyAirport,18.2,23.3,4.6,83.0,77.0,1018.7,1016.8,20.3,22.6,1,2
12805,2014-04-06,SydneyAirport,17.0,21.3,2.2,82.0,90.0,1020.8,1021.1,19.9,19.5,1,2
12806,2014-04-07,SydneyAirport,16.6,22.0,18.6,75.0,50.0,1025.2,1023.6,19.5,21.7,1,2
12807,2014-04-08,SydneyAirport,17.4,23.4,2.2,73.0,51.0,1023.8,1020.0,20.2,22.4,1,2
12808,2014-04-09,SydneyAirport,15.9,24.7,0.0,64.0,55.0,1021.3,1017.8,21.5,23.0,0,2
12809,2014-04-10,SydneyAirport,17.9,24.0,0.0,74.0,78.0,1016.8,1012.8,20.2,20.9,0,2
12810,2014-04-11,SydneyAirport,19.0,27.1,5.0,67.0,57.0,1005.5,1002.9,23.7,25.0,1,2
12811,2014-04-12,SydneyAirport,18.0,21.1,8.0,83.0,72.0,1011.0,1012.1,19.0,20.0,1,2
12812,2014-04-13,SydneyAirport,16.1,20.7,1.4,79.0,82.0,1016.9,1016.1,18.5,19.3,1,2
12813,2014-04-14,SydneyAirport,13.9,19.1,2.4,75.0,75.0,1020.3,1018.8,17.5,18.6,1,2
12814,2014-04-15,SydneyAirport,13.9,20.7,1.6,55.0,83.0,1020.7,1018.3,17.9,18.6,1,2
12815,2014-04-16,SydneyAirport,14.7,20.8,15.2,70.0,68.0,1019.8,1017.4,18.2,20.4,1,2
12816,2014-04-17,SydneyAirport,13.2,21.1,0.0,56.0,54.0,1019.5,1017.5,18.6,20.9,0,2
12817,2014-04-18,SydneyAirport,13.1,26.6,0.0,57.0,30.0,1016.3,1011.6,18.1,25.8,0,2
12818,2014-04-19,SydneyAirport,16.2,19.6,0.0,63.0,51.0,1016.5,1015.0,18.7,18.8,0,2
12819,2014-04-20,SydneyAirport,12.3,24.0,0.0,52.0,52.0,1018.3,1014.6,17.9,22.4,0,2
12820,2014-04-21,SydneyAirport,12.6,23.7,0.0,43.0,40.0,1021.1,1018.5,16.6,22.0,0,2
12821,2014-04-22,SydneyAirport,12.5,25.4,0.0,59.0,33.0,1018.7,1014.8,17.1,24.7,0,2
12822,2014-04-23,SydneyAirport,13.6,24.1,0.0,46.0,46.0,1017.6,1014.8,19.1,23.3,0,2
12823,2014-04-24,SydneyAirport,14.3,30.1,0.0,44.0,22.0,1013.6,1011.1,20.9,29.7,0,2
12824,2014-04-25,SydneyAirport,19.1,21.9,0.0,79.0,64.0,1023.1,1019.2,19.2,20.6,0,2
12825,2014-04-26,SydneyAirport,14.7,24.8,4.8,74.0,49.0,1015.1,1011.4,17.9,24.2,1,2
12826,2014-04-27,SydneyAirport,17.3,19.1,0.4,79.0,85.0,1023.3,1023.1,18.2,17.4,0,2
12827,2014-04-28,SydneyAirport,15.6,22.3,2.6,77.0,61.0,1025.8,1021.9,18.5,20.7,1,2
12828,2014-04-29,SydneyAirport,14.2,26.4,0.0,63.0,59.0,1017.7,1013.1,20.7,24.0,0,2
12829,2014-04-30,SydneyAirport,18.4,23.9,3.4,82.0,32.0,1012.4,1011.7,19.6,21.6,1,2
12830,2014-05-01,SydneyAirport,11.3,19.8,0.0,50.0,45.0,1017.7,1013.7,15.9,19.4,0,2
12831,2014-05-02,SydneyAirport,13.4,22.7,0.0,62.0,27.0,1006.9,1001.7,17.2,21.8,0,2
